,itemID,month,order,salesPrice
62358,8909.0,02-2018,2,29.0
62359,8909.0,03-2018,2,29.0
62360,8909.0,04-2018,4,29.0
62361,8909.0,05-2018,45,29.0
62362,8909.0,06-2018,2,23.0
62364,8910.0,01-2018,5,8.0
62365,8910.0,02-2018,14,4.0
62366,8910.0,03-2018,1,9.0
62367,8910.0,04-2018,3,7.0
62368,8910.0,05-2018,2,5.0
62369,8910.0,06-2018,3,8.0
62371,8911.0,01-2018,0,4.0
62372,8911.0,02-2018,6,4.0
62373,8911.0,03-2018,0,4.0
62374,8911.0,04-2018,0,4.0
62375,8911.0,05-2018,3,5.0
62376,8911.0,06-2018,31,7.0
62378,8912.0,01-2018,5,252.0
62379,8912.0,02-2018,1,252.0
62380,8912.0,03-2018,48,252.0
62381,8912.0,04-2018,0,252.0
62382,8912.0,05-2018,5,177.0
62383,8912.0,06-2018,0,177.0
62385,8913.0,01-2018,3,386.0
62386,8913.0,02-2018,1,386.0
62387,8913.0,03-2018,45,386.0
62388,8913.0,04-2018,0,386.0
62389,8913.0,05-2018,17,386.0
62390,8913.0,06-2018,0,386.0
62392,8914.0,01-2018,1,565.0
62393,8914.0,02-2018,0,565.0
62394,8914.0,03-2018,43,566.0
62395,8914.0,04-2018,0,566.0
62396,8914.0,05-2018,14,577.0
62397,8914.0,06-2018,0,577.0
62399,8915.0,01-2018,1,466.0
62400,8915.0,02-2018,0,466.0
62401,8915.0,03-2018,41,466.0
62402,8915.0,04-2018,0,466.0
62403,8915.0,05-2018,10,293.0
62404,8915.0,06-2018,1,466.0
62406,8916.0,01-2018,2,74.0
62407,8916.0,02-2018,0,74.0
62408,8916.0,03-2018,39,74.0
62409,8916.0,04-2018,0,74.0
62410,8916.0,05-2018,0,74.0
62411,8916.0,06-2018,0,74.0
62413,8917.0,01-2018,3,109.0
62414,8917.0,02-2018,0,109.0
62415,8917.0,03-2018,27,109.0
62416,8917.0,04-2018,0,109.0
62417,8917.0,05-2018,12,95.0
62418,8917.0,06-2018,0,95.0
62420,8918.0,01-2018,6,36.0
62421,8918.0,02-2018,1,35.0
62422,8918.0,03-2018,46,36.0
62423,8918.0,04-2018,0,36.0
62424,8918.0,05-2018,9,36.0
62425,8918.0,06-2018,2,36.0
62427,8919.0,01-2018,0,253.0
62428,8919.0,02-2018,0,253.0
62429,8919.0,03-2018,0,253.0
62430,8919.0,04-2018,51,253.0
62431,8919.0,05-2018,22,230.0
62432,8919.0,06-2018,0,230.0
62434,8920.0,01-2018,33,34.0
62435,8920.0,02-2018,0,34.0
62436,8920.0,03-2018,3,33.0
62437,8920.0,04-2018,0,33.0
62438,8920.0,05-2018,0,33.0
62439,8920.0,06-2018,0,33.0
62441,8921.0,01-2018,0,72.0
62442,8921.0,02-2018,0,72.0
62443,8921.0,03-2018,1,72.0
62444,8921.0,04-2018,67,72.0
62445,8921.0,05-2018,1,72.0
62446,8921.0,06-2018,47,72.0
62448,8922.0,01-2018,1,126.0
62449,8922.0,02-2018,0,126.0
62450,8922.0,03-2018,94,126.0
62451,8922.0,04-2018,14,119.0
62452,8922.0,05-2018,14,120.0
62453,8922.0,06-2018,1,118.0
62455,8923.0,01-2018,122,94.0
62456,8923.0,02-2018,0,94.0
62457,8923.0,03-2018,0,94.0
62458,8923.0,04-2018,1,94.0
62459,8923.0,05-2018,0,94.0
62460,8923.0,06-2018,0,94.0
62462,8924.0,01-2018,0,231.0
62463,8924.0,02-2018,0,231.0
62464,8924.0,03-2018,0,231.0
62465,8924.0,04-2018,0,231.0
62466,8924.0,05-2018,1,231.0
62467,8924.0,06-2018,110,232.0
62469,8925.0,01-2018,1,12.0
62470,8925.0,02-2018,31,12.0
62471,8925.0,03-2018,11,12.0
62472,8925.0,04-2018,0,12.0
62473,8925.0,05-2018,1,12.0
62474,8925.0,06-2018,0,12.0
62476,8926.0,01-2018,73,21.0
62477,8926.0,02-2018,1,21.0
62478,8926.0,03-2018,61,21.0
62479,8926.0,04-2018,0,21.0
62480,8926.0,05-2018,29,21.0
62481,8926.0,06-2018,8,21.0
62483,8927.0,01-2018,84,19.0
62484,8927.0,02-2018,1,19.0
62485,8927.0,03-2018,32,19.0
62486,8927.0,04-2018,10,19.0
62487,8927.0,05-2018,0,19.0
62488,8927.0,06-2018,0,19.0
62490,8928.0,01-2018,76,68.0
62491,8928.0,02-2018,0,68.0
62492,8928.0,03-2018,26,68.0
62493,8928.0,04-2018,11,68.0
62494,8928.0,05-2018,1,68.0
62495,8928.0,06-2018,0,68.0
62497,8929.0,01-2018,84,49.0
62498,8929.0,02-2018,2,49.0
62499,8929.0,03-2018,28,49.0
62500,8929.0,04-2018,2,49.0
62501,8929.0,05-2018,14,19.0
62502,8929.0,06-2018,0,19.0
62504,8930.0,01-2018,1,15.0
62505,8930.0,02-2018,0,15.0
62506,8930.0,03-2018,0,15.0
62507,8930.0,04-2018,0,15.0
62508,8930.0,05-2018,0,15.0
62509,8930.0,06-2018,0,15.0
62511,8931.0,01-2018,4,6.0
62512,8931.0,02-2018,2,6.0
62513,8931.0,03-2018,0,6.0
62514,8931.0,04-2018,2,6.0
62515,8931.0,05-2018,2,6.0
62516,8931.0,06-2018,2,6.0
62518,8932.0,01-2018,118,31.0
62519,8932.0,02-2018,1,31.0
62520,8932.0,03-2018,0,31.0
62521,8932.0,04-2018,0,31.0
62522,8932.0,05-2018,1,31.0
62523,8932.0,06-2018,0,31.0
62525,8933.0,01-2018,0,22.0
62526,8933.0,02-2018,0,22.0
62527,8933.0,03-2018,188,22.0
62528,8933.0,04-2018,0,22.0
62529,8933.0,05-2018,0,22.0
62530,8933.0,06-2018,0,22.0
62532,8934.0,01-2018,4,23.0
62533,8934.0,02-2018,2,23.0
62534,8934.0,03-2018,222,26.0
62535,8934.0,04-2018,10,24.0
62536,8934.0,05-2018,5,24.0
62537,8934.0,06-2018,2,24.0
62539,8935.0,01-2018,2,19.0
62540,8935.0,02-2018,4,19.0
62541,8935.0,03-2018,175,19.0
62542,8935.0,04-2018,3,19.0
62543,8935.0,05-2018,0,19.0
62544,8935.0,06-2018,0,19.0
62546,8936.0,01-2018,0,62.0
62547,8936.0,02-2018,1,62.0
62548,8936.0,03-2018,2,62.0
62549,8936.0,04-2018,1,62.0
62550,8936.0,05-2018,0,62.0
62551,8936.0,06-2018,0,62.0
62553,8937.0,01-2018,0,193.0
62554,8937.0,02-2018,4,193.0
62555,8937.0,03-2018,0,193.0
62556,8937.0,04-2018,0,193.0
62557,8937.0,05-2018,2,193.0
62558,8937.0,06-2018,0,193.0
62560,8938.0,01-2018,4,2344.0
62561,8938.0,02-2018,2,2344.0
62562,8938.0,03-2018,7,2344.0
62563,8938.0,04-2018,0,2344.0
62564,8938.0,05-2018,0,2344.0
62565,8938.0,06-2018,2,2344.0
62567,8939.0,01-2018,3,2489.0
62568,8939.0,02-2018,6,2489.0
62569,8939.0,03-2018,0,2489.0
62570,8939.0,04-2018,4,2489.0
62571,8939.0,05-2018,0,2489.0
62572,8939.0,06-2018,8,2489.0
62574,8940.0,01-2018,20,11.0
62575,8940.0,02-2018,3,11.0
62576,8940.0,03-2018,18,11.0
62577,8940.0,04-2018,2,11.0
62578,8940.0,05-2018,6,11.0
62579,8940.0,06-2018,3,11.0
62581,8941.0,01-2018,13,593.0
62582,8941.0,02-2018,7,593.0
62583,8941.0,03-2018,4,593.0
62584,8941.0,04-2018,12,593.0
62585,8941.0,05-2018,4,593.0
62586,8941.0,06-2018,1,593.0
62588,8942.0,01-2018,11,323.0
62589,8942.0,02-2018,1,323.0
62590,8942.0,03-2018,10,323.0
62591,8942.0,04-2018,0,323.0
62592,8942.0,05-2018,0,323.0
62593,8942.0,06-2018,0,323.0
62595,8943.0,01-2018,10,504.0
62596,8943.0,02-2018,0,504.0
62597,8943.0,03-2018,0,504.0
62598,8943.0,04-2018,10,504.0
62599,8943.0,05-2018,0,504.0
62600,8943.0,06-2018,0,504.0
62602,8944.0,01-2018,5,170.0
62603,8944.0,02-2018,0,170.0
62604,8944.0,03-2018,0,170.0
62605,8944.0,04-2018,0,170.0
62606,8944.0,05-2018,0,170.0
62607,8944.0,06-2018,0,170.0
62609,8945.0,01-2018,0,760.0
62610,8945.0,02-2018,0,760.0
62611,8945.0,03-2018,10,760.0
62612,8945.0,04-2018,1,760.0
62613,8945.0,05-2018,0,760.0
62614,8945.0,06-2018,0,760.0
62616,8946.0,01-2018,0,990.0
62617,8946.0,02-2018,0,990.0
62618,8946.0,03-2018,0,990.0
62619,8946.0,04-2018,0,990.0
62620,8946.0,05-2018,6,990.0
62621,8946.0,06-2018,0,990.0
62623,8947.0,01-2018,0,242.0
62624,8947.0,02-2018,10,242.0
62625,8947.0,03-2018,0,242.0
62626,8947.0,04-2018,10,242.0
62627,8947.0,05-2018,0,242.0
62628,8947.0,06-2018,0,242.0
62630,8948.0,01-2018,10,113.0
62631,8948.0,02-2018,0,113.0
62632,8948.0,03-2018,5,113.0
62633,8948.0,04-2018,0,113.0
62634,8948.0,05-2018,0,113.0
62635,8948.0,06-2018,1,113.0
62637,8949.0,01-2018,0,135.0
62638,8949.0,02-2018,0,135.0
62639,8949.0,03-2018,0,135.0
62640,8949.0,04-2018,0,135.0
62641,8949.0,05-2018,0,135.0
62642,8949.0,06-2018,12,135.0
62644,8950.0,01-2018,5,73.0
62645,8950.0,02-2018,0,73.0
62646,8950.0,03-2018,0,73.0
62647,8950.0,04-2018,0,73.0
62648,8950.0,05-2018,0,73.0
62649,8950.0,06-2018,0,73.0
62651,8951.0,01-2018,0,867.0
62652,8951.0,02-2018,6,867.0
62653,8951.0,03-2018,0,867.0
62654,8951.0,04-2018,0,867.0
62655,8951.0,05-2018,0,867.0
62656,8951.0,06-2018,0,867.0
62658,8952.0,01-2018,0,870.0
62659,8952.0,02-2018,0,870.0
62660,8952.0,03-2018,6,870.0
62661,8952.0,04-2018,0,870.0
62662,8952.0,05-2018,0,870.0
62663,8952.0,06-2018,0,870.0
62665,8953.0,01-2018,0,2002.0
62666,8953.0,02-2018,0,2002.0
62667,8953.0,03-2018,0,2002.0
62668,8953.0,04-2018,0,2002.0
62669,8953.0,05-2018,6,2002.0
62670,8953.0,06-2018,0,2002.0
62672,8954.0,01-2018,0,1921.0
62673,8954.0,02-2018,0,1921.0
62674,8954.0,03-2018,3,1921.0
62675,8954.0,04-2018,0,1921.0
62676,8954.0,05-2018,6,1921.0
62677,8954.0,06-2018,0,1921.0
62679,8955.0,01-2018,0,1006.0
62680,8955.0,02-2018,4,1006.0
62681,8955.0,03-2018,0,1006.0
62682,8955.0,04-2018,4,1006.0
62683,8955.0,05-2018,0,1006.0
62684,8955.0,06-2018,4,1006.0
62686,8956.0,01-2018,21,337.0
62687,8956.0,02-2018,3,337.0
62688,8956.0,03-2018,16,337.0
62689,8956.0,04-2018,6,337.0
62690,8956.0,05-2018,1,337.0
62691,8956.0,06-2018,34,337.0
62693,8957.0,01-2018,0,171.0
62694,8957.0,02-2018,0,171.0
62695,8957.0,03-2018,0,171.0
62696,8957.0,04-2018,0,171.0
62697,8957.0,05-2018,15,171.0
62698,8957.0,06-2018,0,171.0
62700,8958.0,01-2018,0,105.0
62701,8958.0,02-2018,0,105.0
62702,8958.0,03-2018,0,105.0
62703,8958.0,04-2018,0,105.0
62704,8958.0,05-2018,13,105.0
62705,8958.0,06-2018,0,105.0
62707,8959.0,01-2018,3,5410.0
62708,8959.0,02-2018,5,5410.0
62709,8959.0,03-2018,3,5410.0
62710,8959.0,04-2018,1,5410.0
62711,8959.0,05-2018,5,5410.0
62712,8959.0,06-2018,5,5410.0
62714,8960.0,01-2018,1,1638.0
62715,8960.0,02-2018,4,1638.0
62716,8960.0,03-2018,0,1638.0
62717,8960.0,04-2018,2,1638.0
62718,8960.0,05-2018,0,1638.0
62719,8960.0,06-2018,3,1638.0
62721,8961.0,01-2018,1,30.0
62722,8961.0,02-2018,0,30.0
62723,8961.0,03-2018,1,30.0
62724,8961.0,04-2018,0,30.0
62725,8961.0,05-2018,108,30.0
62726,8961.0,06-2018,29,27.0
62728,8962.0,01-2018,0,71.0
62729,8962.0,02-2018,0,71.0
62730,8962.0,03-2018,470,71.0
62731,8962.0,04-2018,2,73.0
62732,8962.0,05-2018,1,73.0
62733,8962.0,06-2018,0,73.0
62735,8963.0,01-2018,0,141.0
62736,8963.0,02-2018,0,141.0
62737,8963.0,03-2018,123,141.0
62738,8963.0,04-2018,22,141.0
62739,8963.0,05-2018,38,141.0
62740,8963.0,06-2018,17,141.0
62742,8964.0,01-2018,0,32.0
62743,8964.0,02-2018,10,32.0
62744,8964.0,03-2018,102,32.0
62745,8964.0,04-2018,0,32.0
62746,8964.0,05-2018,0,32.0
62747,8964.0,06-2018,0,32.0
62749,8965.0,01-2018,0,14.0
62750,8965.0,02-2018,0,14.0
62751,8965.0,03-2018,1,14.0
62752,8965.0,04-2018,0,14.0
62753,8965.0,05-2018,106,14.0
62754,8965.0,06-2018,15,13.0
62756,8966.0,01-2018,0,3.0
62757,8966.0,02-2018,0,3.0
62758,8966.0,03-2018,0,3.0
62759,8966.0,04-2018,461,3.0
62760,8966.0,05-2018,8,9.0
62761,8966.0,06-2018,13,9.0
62763,8967.0,01-2018,0,5.0
62764,8967.0,02-2018,0,5.0
62765,8967.0,03-2018,0,5.0
62766,8967.0,04-2018,521,5.0
62767,8967.0,05-2018,5,5.0
62768,8967.0,06-2018,28,5.0
62770,8968.0,01-2018,0,5.0
62771,8968.0,02-2018,0,5.0
62772,8968.0,03-2018,1,5.0
62773,8968.0,04-2018,518,7.0
62774,8968.0,05-2018,4,7.0
62775,8968.0,06-2018,8,7.0
62777,8969.0,01-2018,0,135.0
62778,8969.0,02-2018,0,135.0
62779,8969.0,03-2018,0,135.0
62780,8969.0,04-2018,0,135.0
62781,8969.0,05-2018,10,135.0
62782,8969.0,06-2018,0,135.0
62784,8970.0,01-2018,0,124.0
62785,8970.0,02-2018,0,124.0
62786,8970.0,03-2018,10,124.0
62787,8970.0,04-2018,0,124.0
62788,8970.0,05-2018,0,124.0
62789,8970.0,06-2018,0,124.0
62791,8971.0,01-2018,0,194.0
62792,8971.0,02-2018,10,194.0
62793,8971.0,03-2018,0,194.0
62794,8971.0,04-2018,10,194.0
62795,8971.0,05-2018,1,194.0
62796,8971.0,06-2018,0,194.0
62798,8972.0,01-2018,6,203.0
62799,8972.0,02-2018,0,203.0
62800,8972.0,03-2018,0,203.0
62801,8972.0,04-2018,0,203.0
62802,8972.0,05-2018,0,203.0
62803,8972.0,06-2018,5,203.0
62805,8973.0,01-2018,0,1064.0
62806,8973.0,02-2018,0,1064.0
62807,8973.0,03-2018,5,1064.0
62808,8973.0,04-2018,0,1064.0
62809,8973.0,05-2018,5,1064.0
62810,8973.0,06-2018,0,1064.0
62812,8974.0,01-2018,1,399.0
62813,8974.0,02-2018,0,399.0
62814,8974.0,03-2018,2,399.0
62815,8974.0,04-2018,17,399.0
62816,8974.0,05-2018,1,399.0
62817,8974.0,06-2018,1,399.0
62819,8975.0,01-2018,9,59.0
62820,8975.0,02-2018,1,59.0
62821,8975.0,03-2018,0,59.0
62822,8975.0,04-2018,0,59.0
62823,8975.0,05-2018,0,59.0
62824,8975.0,06-2018,22,59.0
62826,8976.0,01-2018,1033,7.0
62827,8976.0,02-2018,32,7.0
62828,8976.0,03-2018,144,7.0
62829,8976.0,04-2018,4,7.0
62830,8976.0,05-2018,16,7.0
62831,8976.0,06-2018,1,7.0
62833,8977.0,01-2018,0,23.0
62834,8977.0,02-2018,57,23.0
62835,8977.0,03-2018,212,22.0
62836,8977.0,04-2018,3,22.0
62837,8977.0,05-2018,24,22.0
62838,8977.0,06-2018,0,22.0
62840,8978.0,01-2018,0,708.0
62841,8978.0,02-2018,0,708.0
62842,8978.0,03-2018,0,708.0
62843,8978.0,04-2018,0,708.0
62844,8978.0,05-2018,0,708.0
62845,8978.0,06-2018,10,708.0
62847,8979.0,01-2018,1,7.0
62848,8979.0,02-2018,4,7.0
62849,8979.0,03-2018,1,7.0
62850,8979.0,04-2018,0,7.0
62851,8979.0,05-2018,0,7.0
62852,8979.0,06-2018,0,7.0
62854,8980.0,01-2018,0,221.0
62855,8980.0,02-2018,0,221.0
62856,8980.0,03-2018,0,221.0
62857,8980.0,04-2018,0,221.0
62858,8980.0,05-2018,15,221.0
62859,8980.0,06-2018,1,222.0
62861,8981.0,01-2018,2,564.0
62862,8981.0,02-2018,0,564.0
62863,8981.0,03-2018,0,564.0
62864,8981.0,04-2018,52,564.0
62865,8981.0,05-2018,0,564.0
62866,8981.0,06-2018,0,564.0
62868,8982.0,01-2018,0,145.0
62869,8982.0,02-2018,0,145.0
62870,8982.0,03-2018,0,145.0
62871,8982.0,04-2018,22,145.0
62872,8982.0,05-2018,30,132.0
62873,8982.0,06-2018,23,128.0
62875,8983.0,01-2018,0,52.0
62876,8983.0,02-2018,0,52.0
62877,8983.0,03-2018,1,52.0
62878,8983.0,04-2018,0,52.0
62879,8983.0,05-2018,37,52.0
62880,8983.0,06-2018,21,52.0
62882,8984.0,01-2018,0,
62883,8984.0,02-2018,0,
62884,8984.0,03-2018,0,
62885,8984.0,04-2018,0,
62886,8984.0,05-2018,0,
62887,8984.0,06-2018,0,
62889,8985.0,01-2018,0,230.0
62890,8985.0,02-2018,0,230.0
62891,8985.0,03-2018,0,230.0
62892,8985.0,04-2018,0,230.0
62893,8985.0,05-2018,0,230.0
62894,8985.0,06-2018,32,230.0
62896,8986.0,01-2018,1,124.0
62897,8986.0,02-2018,0,124.0
62898,8986.0,03-2018,0,124.0
62899,8986.0,04-2018,0,124.0
62900,8986.0,05-2018,37,124.0
62901,8986.0,06-2018,0,124.0
62903,8987.0,01-2018,30,130.0
62904,8987.0,02-2018,3,129.0
62905,8987.0,03-2018,1,129.0
62906,8987.0,04-2018,4,129.0
62907,8987.0,05-2018,0,129.0
62908,8987.0,06-2018,110,129.0
62910,8988.0,01-2018,14,51.0
62911,8988.0,02-2018,122,51.0
62912,8988.0,03-2018,16,51.0
62913,8988.0,04-2018,15,51.0
62914,8988.0,05-2018,1,51.0
62915,8988.0,06-2018,1,51.0
62917,8989.0,01-2018,1,11.0
62918,8989.0,02-2018,0,11.0
62919,8989.0,03-2018,113,11.0
62920,8989.0,04-2018,33,10.0
62921,8989.0,05-2018,11,6.0
62922,8989.0,06-2018,0,6.0
62924,8990.0,01-2018,51,110.0
62925,8990.0,02-2018,16,110.0
62926,8990.0,03-2018,0,110.0
62927,8990.0,04-2018,1,110.0
62928,8990.0,05-2018,11,110.0
62929,8990.0,06-2018,1,109.0
62931,8991.0,01-2018,16,39.0
62932,8991.0,02-2018,13,39.0
62933,8991.0,03-2018,2,39.0
62934,8991.0,04-2018,1,39.0
62935,8991.0,05-2018,1,39.0
62936,8991.0,06-2018,95,40.0
62938,8992.0,01-2018,85,27.0
62939,8992.0,02-2018,13,26.0
62940,8992.0,03-2018,5,26.0
62941,8992.0,04-2018,12,26.0
62942,8992.0,05-2018,0,26.0
62943,8992.0,06-2018,0,26.0
62945,8993.0,01-2018,10,57.0
62946,8993.0,02-2018,42,57.0
62947,8993.0,03-2018,15,57.0
62948,8993.0,04-2018,0,57.0
62949,8993.0,05-2018,8,57.0
62950,8993.0,06-2018,84,57.0
62952,8994.0,01-2018,2,185.0
62953,8994.0,02-2018,0,185.0
62954,8994.0,03-2018,33,185.0
62955,8994.0,04-2018,0,185.0
62956,8994.0,05-2018,4,133.0
62957,8994.0,06-2018,0,133.0
62959,8995.0,01-2018,2,6535.0
62960,8995.0,02-2018,0,6535.0
62961,8995.0,03-2018,7,6535.0
62962,8995.0,04-2018,0,6535.0
62963,8995.0,05-2018,0,6535.0
62964,8995.0,06-2018,1,6535.0
62966,8996.0,01-2018,5,3.0
62967,8996.0,02-2018,2,3.0
62968,8996.0,03-2018,18,3.0
62969,8996.0,04-2018,10,3.0
62970,8996.0,05-2018,23,3.0
62971,8996.0,06-2018,7,3.0
62973,8997.0,01-2018,1,364.0
62974,8997.0,02-2018,0,364.0
62975,8997.0,03-2018,0,364.0
62976,8997.0,04-2018,0,364.0
62977,8997.0,05-2018,0,364.0
62978,8997.0,06-2018,0,364.0
62980,8998.0,01-2018,0,
62981,8998.0,02-2018,0,
62982,8998.0,03-2018,0,
62983,8998.0,04-2018,0,
62984,8998.0,05-2018,0,
62985,8998.0,06-2018,0,
62987,8999.0,01-2018,1,122.0
62988,8999.0,02-2018,0,122.0
62989,8999.0,03-2018,0,122.0
62990,8999.0,04-2018,49,122.0
62991,8999.0,05-2018,9,122.0
62992,8999.0,06-2018,0,122.0
62994,9000.0,01-2018,0,386.0
62995,9000.0,02-2018,0,386.0
62996,9000.0,03-2018,32,386.0
62997,9000.0,04-2018,3,386.0
62998,9000.0,05-2018,1,386.0
62999,9000.0,06-2018,0,386.0
63001,9001.0,01-2018,0,409.0
63002,9001.0,02-2018,8,409.0
63003,9001.0,03-2018,0,409.0
63004,9001.0,04-2018,0,409.0
63005,9001.0,05-2018,7,409.0
63006,9001.0,06-2018,0,409.0
63008,9002.0,01-2018,0,114.0
63009,9002.0,02-2018,8,114.0
63010,9002.0,03-2018,0,114.0
63011,9002.0,04-2018,0,114.0
63012,9002.0,05-2018,0,114.0
63013,9002.0,06-2018,41,114.0
63015,9003.0,01-2018,2,11.0
63016,9003.0,02-2018,0,11.0
63017,9003.0,03-2018,121,11.0
63018,9003.0,04-2018,0,11.0
63019,9003.0,05-2018,0,11.0
63020,9003.0,06-2018,0,11.0
63022,9004.0,01-2018,7,125.0
63023,9004.0,02-2018,0,125.0
63024,9004.0,03-2018,127,125.0
63025,9004.0,04-2018,0,125.0
63026,9004.0,05-2018,0,125.0
63027,9004.0,06-2018,0,125.0
63029,9005.0,01-2018,6,142.0
63030,9005.0,02-2018,0,142.0
63031,9005.0,03-2018,0,142.0
63032,9005.0,04-2018,56,141.0
63033,9005.0,05-2018,40,128.0
63034,9005.0,06-2018,1,119.0
63036,9006.0,01-2018,2,21.0
63037,9006.0,02-2018,1,21.0
63038,9006.0,03-2018,105,21.0
63039,9006.0,04-2018,19,21.0
63040,9006.0,05-2018,24,21.0
63041,9006.0,06-2018,1,21.0
63043,9007.0,01-2018,0,1848.0
63044,9007.0,02-2018,0,1848.0
63045,9007.0,03-2018,0,1848.0
63046,9007.0,04-2018,0,1848.0
63047,9007.0,05-2018,20,1848.0
63048,9007.0,06-2018,6,1848.0
63050,9008.0,01-2018,6,766.0
63051,9008.0,02-2018,24,766.0
63052,9008.0,03-2018,6,766.0
63053,9008.0,04-2018,0,766.0
63054,9008.0,05-2018,0,766.0
63055,9008.0,06-2018,17,766.0
63057,9009.0,01-2018,5,739.0
63058,9009.0,02-2018,10,739.0
63059,9009.0,03-2018,13,739.0
63060,9009.0,04-2018,3,739.0
63061,9009.0,05-2018,0,739.0
63062,9009.0,06-2018,1,739.0
63064,9010.0,01-2018,31,29.0
63065,9010.0,02-2018,0,29.0
63066,9010.0,03-2018,115,29.0
63067,9010.0,04-2018,19,29.0
63068,9010.0,05-2018,0,29.0
63069,9010.0,06-2018,1,29.0
63071,9011.0,01-2018,22,8.0
63072,9011.0,02-2018,1,8.0
63073,9011.0,03-2018,0,8.0
63074,9011.0,04-2018,0,8.0
63075,9011.0,05-2018,2,8.0
63076,9011.0,06-2018,1,8.0
63078,9012.0,01-2018,41,45.0
63079,9012.0,02-2018,4,45.0
63080,9012.0,03-2018,2,45.0
63081,9012.0,04-2018,1,45.0
63082,9012.0,05-2018,0,45.0
63083,9012.0,06-2018,60,45.0
63085,9013.0,01-2018,31,51.0
63086,9013.0,02-2018,1,50.0
63087,9013.0,03-2018,5,50.0
63088,9013.0,04-2018,0,50.0
63089,9013.0,05-2018,2,50.0
63090,9013.0,06-2018,2,50.0
63092,9014.0,01-2018,8,25.0
63093,9014.0,02-2018,7,25.0
63094,9014.0,03-2018,1,25.0
63095,9014.0,04-2018,77,25.0
63096,9014.0,05-2018,2,25.0
63097,9014.0,06-2018,8,25.0
63099,9015.0,01-2018,1,27.0
63100,9015.0,02-2018,1,27.0
63101,9015.0,03-2018,0,27.0
63102,9015.0,04-2018,1,27.0
63103,9015.0,05-2018,35,27.0
63104,9015.0,06-2018,1,27.0
63106,9016.0,01-2018,3,224.0
63107,9016.0,02-2018,4,224.0
63108,9016.0,03-2018,1,224.0
63109,9016.0,04-2018,218,223.0
63110,9016.0,05-2018,65,213.0
63111,9016.0,06-2018,5,208.0
63113,9017.0,01-2018,4,160.0
63114,9017.0,02-2018,0,160.0
63115,9017.0,03-2018,2,160.0
63116,9017.0,04-2018,212,160.0
63117,9017.0,05-2018,46,160.0
63118,9017.0,06-2018,12,160.0
63120,9018.0,01-2018,210,57.0
63121,9018.0,02-2018,5,55.0
63122,9018.0,03-2018,3,56.0
63123,9018.0,04-2018,26,55.0
63124,9018.0,05-2018,0,55.0
63125,9018.0,06-2018,115,54.0
63127,9019.0,01-2018,8,7.0
63128,9019.0,02-2018,1,7.0
63129,9019.0,03-2018,3,7.0
63130,9019.0,04-2018,1,7.0
63131,9019.0,05-2018,1,7.0
63132,9019.0,06-2018,105,7.0
63134,9020.0,01-2018,110,90.0
63135,9020.0,02-2018,4,84.0
63136,9020.0,03-2018,6,84.0
63137,9020.0,04-2018,2,90.0
63138,9020.0,05-2018,96,90.0
63139,9020.0,06-2018,52,90.0
63141,9021.0,01-2018,5,69.0
63142,9021.0,02-2018,5,69.0
63143,9021.0,03-2018,4,69.0
63144,9021.0,04-2018,0,69.0
63145,9021.0,05-2018,8,69.0
63146,9021.0,06-2018,6,69.0
63148,9022.0,01-2018,4,4267.0
63149,9022.0,02-2018,0,4267.0
63150,9022.0,03-2018,4,4267.0
63151,9022.0,04-2018,0,4267.0
63152,9022.0,05-2018,0,4267.0
63153,9022.0,06-2018,0,4267.0
63155,9023.0,01-2018,0,2772.0
63156,9023.0,02-2018,0,2772.0
63157,9023.0,03-2018,0,2772.0
63158,9023.0,04-2018,7,2772.0
63159,9023.0,05-2018,0,2772.0
63160,9023.0,06-2018,0,2772.0
63162,9024.0,01-2018,5,6671.0
63163,9024.0,02-2018,0,6671.0
63164,9024.0,03-2018,0,6671.0
63165,9024.0,04-2018,0,6671.0
63166,9024.0,05-2018,0,6671.0
63167,9024.0,06-2018,0,6671.0
63169,9025.0,01-2018,31,20.0
63170,9025.0,02-2018,0,20.0
63171,9025.0,03-2018,0,20.0
63172,9025.0,04-2018,0,20.0
63173,9025.0,05-2018,51,20.0
63174,9025.0,06-2018,0,20.0
63176,9026.0,01-2018,1,11.0
63177,9026.0,02-2018,1,11.0
63178,9026.0,03-2018,1,11.0
63179,9026.0,04-2018,9,11.0
63180,9026.0,05-2018,146,11.0
63181,9026.0,06-2018,1,11.0
63183,9027.0,01-2018,0,2407.0
63184,9027.0,02-2018,0,2407.0
63185,9027.0,03-2018,0,2407.0
63186,9027.0,04-2018,0,2407.0
63187,9027.0,05-2018,2,2407.0
63188,9027.0,06-2018,1,2407.0
63190,9028.0,01-2018,0,429.0
63191,9028.0,02-2018,0,429.0
63192,9028.0,03-2018,0,429.0
63193,9028.0,04-2018,0,429.0
63194,9028.0,05-2018,0,429.0
63195,9028.0,06-2018,42,429.0
63197,9029.0,01-2018,0,28.0
63198,9029.0,02-2018,0,28.0
63199,9029.0,03-2018,0,28.0
63200,9029.0,04-2018,0,28.0
63201,9029.0,05-2018,0,28.0
63202,9029.0,06-2018,36,28.0
63204,9030.0,01-2018,0,35.0
63205,9030.0,02-2018,0,35.0
63206,9030.0,03-2018,0,35.0
63207,9030.0,04-2018,0,35.0
63208,9030.0,05-2018,0,35.0
63209,9030.0,06-2018,43,35.0
63211,9031.0,01-2018,0,47.0
63212,9031.0,02-2018,0,47.0
